repatri_case_id,site,created_at,mes,case_result,cust_id,payment_id,monto_ars,product_type,product_method,banco_origen,tiene_adjunto,tiene_denuncia,tipo_fraude,ai_response
2408983,MLA,2026-05-18,5,NO_INDICATION_OF_FRAUD,1682284122,158507879353,14000,bank_transfer,cvu,NARANJA_X_MLA,NO,NO,,
2409002,MLA,2026-05-18,5,NO_INDICATION_OF_FRAUD,1462554723,159817494784,10000,bank_transfer,cvu,BANCO_DE_LA_NACION_ARG_MLA,NO,NO,,
2408944,MLA,2026-05-18,5,NO_INDICATION_OF_FRAUD,1562232952,159313817640,376000,bank_transfer,cvu,CONEXION_DE_ALTURA_SA_MLA,NO,NO,,
2409273,MLA,2026-05-18,5,USER_REFUSES_TO_REFUND,326834527,159461318964,623500,bank_transfer,cvu,BBVA_MLA,NO,NO,,
2409275,MLA,2026-05-18,5,USER_REFUSES_TO_REFUND,2969151487,156392489349,165000,bank_transfer,cvu,BBVA_MLA,NO,NO,,
2408930,MLA,2026-05-18,5,USER_REFUSES_TO_REFUND,1111413515,154339525134,450000,bank_transfer,cvu,GALICIA_MLA,SI,NO,,
2408912,MLA,2026-05-18,5,USER_REFUSES_TO_REFUND,438918518,150304152832,424669.64,bank_transfer,cvu,BANCO_DE_LA_NACION_ARG_MLA,SI,NO,,
2408963,MLA,2026-05-18,5,,344669457,158361859039,45000,bank_transfer,cvu,BANCO_DE_LA_NACION_ARG_MLA,SI,NO,,
2409033,MLA,2026-05-18,5,USER_REFUSES_TO_REFUND,356680642,155472259611,206129.8,bank_transfer,cvu,BANCO_DE_LA_NACION_ARG_MLA,SI,NO,,
2409122,MLA,2026-05-18,5,USER_REFUSES_TO_REFUND,1474061799,158622327263,257000,bank_transfer,cvu,BANCO_DE_LA_NACION_ARG_MLA,SI,NO,,
2409207,MLA,2026-05-18,5,USER_REFUSES_TO_REFUND,1899574467,158461731109,40000,bank_transfer,cvu,BANCO_COLUMBIA_MLA,SI,NO,,
2408959,MLA,2026-05-18,5,USER_REFUSES_TO_REFUND,684010598,159338733210,60000,bank_transfer,cvu,BANCO_DE_LA_NACION_ARG_MLA,SI,NO,,
2409361,MLA,2026-05-18,5,USER_REFUSES_TO_REFUND,1261395596,154228233891,450000,bank_transfer,cvu,BANCO_DE_LA_NACION_ARG_MLA,SI,NO,,
2409366,MLA,2026-05-18,5,USER_REFUSES_TO_REFUND,830563623,159438796906,50000,bank_transfer,cvu,BANCO_DE_CORRIENTES_MLA,SI,NO,,
2408990,MLA,2026-05-18,5,USER_REFUSES_TO_REFUND,1538354335,159389197946,589623,bank_transfer,cvu,BANCO_DE_LA_NACION_ARG_MLA,SI,NO,,
2409070,MLA,2026-05-18,5,USER_REFUSES_TO_REFUND,1579374600,159425586118,600000,bank_transfer,cvu,BANCO_DE_LA_NACION_ARG_MLA,SI,NO,,
2409387,MLA,2026-05-18,5,USER_REFUSES_TO_REFUND,2157476930,158520904785,22400,bank_transfer,cvu,BANCO_DE_LA_NACION_ARG_MLA,SI,NO,,
2408931,MLA,2026-05-18,5,USER_REFUSES_TO_REFUND,550151303,158333336593,38652,bank_transfer,cvu,BANCO_DE_LA_NACION_ARG_MLA,SI,NO,,
2408980,MLA,2026-05-18,5,USER_REFUSES_TO_REFUND,1306129065,158461821091,194967.33,bank_transfer,cvu,BANCO_DE_LA_NACION_ARG_MLA,SI,NO,,
2408925,MLA,2026-05-18,5,NO_BALANCE,1699205780,153778563222,88906.32,bank_transfer,cvu,BRUBANK_MLA,SI,NO,,
2409001,MLA,2026-05-18,5,NO_INDICATION_OF_FRAUD,1386790506,158906191153,20000,bank_transfer,cvu,BANCO_DE_LA_NACION_ARG_MLA,NO,NO,,
2408989,MLA,2026-05-18,5,,1058897926,159055866779,500000,bank_transfer,cvu,TACA_TACA_MLA,SI,NO,,
2398171,MLA,2026-05-11,5,NO_BALANCE,3385406523,158028678639,600,bank_transfer,cvu,MACRO_MLA,NO,NO,,
2398202,MLA,2026-05-11,5,NO_BALANCE,532015328,158175947920,2145000,bank_transfer,cvu,SANTANDER_MLA,NO,NO,,
2397748,MLA,2026-05-11,5,NO_BALANCE,3201799637,157626721059,500000,bank_transfer,cvu,BANCO_DE_LA_NACION_ARG_MLA,NO,NO,,
2397641,MLA,2026-05-11,5,NO_BALANCE,564080595,158628631364,100000,bank_transfer,cvu,MACRO_MLA,NO,NO,,
2398536,MLA,2026-05-11,5,NO_BALANCE,1901378328,158073217014,10000,bank_transfer,cvu,NARANJA_X_MLA,SI,SI,falso curandero / estafa espiritual,"```json
{
  ""es_denuncia_policial"": true,
  ""tipo_fraude"": ""falso curandero / estafa espiritual"",
  ""resumen"": ""La víctima transfirió dinero bajo engaños a un supuesto médico espiritual para curar a su pareja."",
  ""montos"": [
    ""220.000,00"",
    ""40.000"",
    ""20.000"",
    ""10.000"",
    ""50.000"",
    ""100.000,00""
  ],
  ""instituciones"": [
    ""Ministerio Público de la Acusación Provincia de Jujuy"",
    ""Agencia Provincial de Delitos Complejos"",
    ""Tarjeta Naranja""
  ]
}
```"
2397568,MLA,2026-05-11,5,NO_BALANCE,2943181539,157752938173,17000,bank_transfer,cvu,BBVA_MLA,NO,NO,,
2398032,MLA,2026-05-11,5,NO_INDICATION_OF_FRAUD,713834791,158207219726,9500,bank_transfer,cvu,BANCO_DE_LA_PROVINCIA_DE_BUENOS_AIRES_MLA,NO,NO,,
2398126,MLA,2026-05-11,5,NO_INDICATION_OF_FRAUD,2499889692,155856924846,560000,bank_transfer,cvu,MACRO_MLA,NO,NO,,
2397821,MLA,2026-05-11,5,NO_INDICATION_OF_FRAUD,2146158655,157592852645,191000,bank_transfer,cvu,BANCO_DE_LA_NACION_ARG_MLA,NO,NO,,
2397924,MLA,2026-05-11,5,NO_INDICATION_OF_FRAUD,1057493462,158695478642,750000,bank_transfer,cvu,,SI,NO,,
2398271,MLA,2026-05-11,5,NO_INDICATION_OF_FRAUD,256675359,157763171325,150000,bank_transfer,cvu,NARANJA_X_MLA,SI,SI,transferencia no autorizada,"{
  ""es_denuncia_policial"": true,
  ""tipo_fraude"": ""transferencia no autorizada"",
  ""resumen"": ""El denunciante reporta el faltante de dinero en su cuenta de Naranja X debido a una transferencia no reconocida hacia una cuenta de Mercado Pago."",
  ""montos"": [
    ""200.000"",
    ""150.000""
  ],
  ""instituciones"": [
    ""Naranja X"",
    ""Mercado Pago"",
    ""Policía de la Provincia de Córdoba""
  ]
}"
2397766,MLA,2026-05-11,5,NO_INDICATION_OF_FRAUD,812798070,157400020123,30,bank_transfer,cvu,BANCO_DE_LA_NACION_ARG_MLA,NO,NO,,
2397784,MLA,2026-05-11,5,NO_INDICATION_OF_FRAUD,205146186,156854191346,340000,bank_transfer,cvu,SANTANDER_MLA,NO,NO,,
2397788,MLA,2026-05-11,5,NO_INDICATION_OF_FRAUD,50273181,158396436978,390507,bank_transfer,cvu,SANTANDER_MLA,NO,NO,,
2397802,MLA,2026-05-11,5,NO_INDICATION_OF_FRAUD,151367855,153522618706,18000,bank_transfer,cvu,,SI,NO,,
2397566,MLA,2026-05-11,5,NO_INDICATION_OF_FRAUD,118813296,158444075640,20000,bank_transfer,cvu,BANCO_DE_LA_NACION_ARG_MLA,NO,NO,,
2397700,MLA,2026-05-11,5,NO_INDICATION_OF_FRAUD,1441544102,157499030147,5000,bank_transfer,cvu,BANCO_DE_LA_NACION_ARG_MLA,NO,NO,,
2397496,MLA,2026-05-11,5,NO_INDICATION_OF_FRAUD,1873576598,157305255833,136000,bank_transfer,cvu,SANTANDER_MLA,NO,NO,,
2397606,MLA,2026-05-11,5,NO_INDICATION_OF_FRAUD,488489038,158630518894,128000,bank_transfer,cvu,BANCO_DE_LA_PROVINCIA_DE_BUENOS_AIRES_MLA,NO,NO,,
2397550,MLA,2026-05-11,5,NO_INDICATION_OF_FRAUD,259747179,157722459280,380000,bank_transfer,cvu,CLARO_PAY_MLA,NO,NO,,
2397702,MLA,2026-05-11,5,NO_INDICATION_OF_FRAUD,242122396,157472841723,3000,bank_transfer,cvu,BANCO_DE_LA_NACION_ARG_MLA,NO,NO,,
2397602,MLA,2026-05-11,5,NO_INDICATION_OF_FRAUD,2328275629,157758013789,102523.75,bank_transfer,cvu,BBVA_MLA,NO,NO,,
2397928,MLA,2026-05-11,5,NO_INDICATION_OF_FRAUD,703465757,155082579681,600000,bank_transfer,cvu,BANCO_PROVINCIA_DEL_NEUQUEN_MLA,SI,SI,vishing por falsa transferencia,"```json
{
  ""es_denuncia_policial"": true,
  ""tipo_fraude"": ""vishing por falsa transferencia"",
  ""resumen"": ""La denunciante fue engañada mediante un llamado telefónico sobre una supuesta transferencia errónea a su favor, siendo inducida por un falso operador de Mercado Pago a realizar múltiples transferencias y solicitar un préstamo."",
  ""montos"": [
    ""$ 400.000"",
    ""$ 4.000.000"",
    ""$ 750.000"",
    ""$ 697.000"",
    ""$ 3.697.000"",
    ""$ 1.300.000"",
    ""$ 600.000"",
    ""$ 4.997.000""
  ],
  ""instituciones"": [
    ""Mercado Pago"",
    ""Banco Santander"",
    ""Banco Francés (BBVA)"",
    ""Banco Industria S.A. (BIND)"",
    ""NaranjaX"",
    ""Banco Provincia""
  ]
}
```"
2397467,MLA,2026-05-11,5,NO_INDICATION_OF_FRAUD,61946583,154354353483,400000,bank_transfer,cvu,MACRO_MLA,SI,SI,estafa bancaria y préstamo fraudulento,"{
  ""es_denuncia_policial"": true,
  ""tipo_fraude"": ""estafa bancaria y préstamo fraudulento"",
  ""resumen"": ""El denunciante reporta movimientos, transferencias no reconocidas en sus cuentas y la solicitud de un préstamo personal fraudulento a su nombre."",
  ""montos"": [
    ""$1.162.000"",
    ""$6.720.000"",
    ""$1.000.000"",
    ""1.000.000"",
    ""$500.000"",
    ""$500.000"",
    ""$100.000"",
    ""$499.000""
  ],
  ""instituciones"": [
    ""Banco Macro"",
    ""Naranja X"",
    ""Modo"",
    ""Poder Judicial de Córdoba""
  ]
}"
2397538,MLA,2026-05-11,5,NO_INDICATION_OF_FRAUD,474185638,157777214361,500000,bank_transfer,cvu,BANCO_DE_LA_NACION_ARG_MLA,NO,NO,,
2397613,MLA,2026-05-11,5,NO_INDICATION_OF_FRAUD,521225084,158384378228,900000,bank_transfer,cvu,BBVA_MLA,NO,NO,,
2397762,MLA,2026-05-11,5,NO_INDICATION_OF_FRAUD,2931813094,157194755279,200000,bank_transfer,cvu,BANCO_DE_LA_PROVINCIA_DE_BUENOS_AIRES_MLA,NO,NO,,
2397773,MLA,2026-05-11,5,NO_INDICATION_OF_FRAUD,2463335212,158324469616,8000,bank_transfer,cvu,BANCO_DE_LA_NACION_ARG_MLA,NO,NO,,
2397786,MLA,2026-05-11,5,NO_INDICATION_OF_FRAUD,3074857902,157661709162,700000,bank_transfer,cvu,CLARO_PAY_MLA,NO,NO,,
2397827,MLA,2026-05-11,5,USER_REFUSES_TO_REFUND,177058,158292662488,18000,bank_transfer,cvu,BANCO_DE_LA_NACION_ARG_MLA,NO,NO,,
2397567,MLA,2026-05-11,5,USER_REFUSES_TO_REFUND,544585908,151593332020,890000,bank_transfer,cvu,,SI,NO,,
2397611,MLA,2026-05-11,5,USER_REFUSES_TO_REFUND,53661311,158160857426,44814,bank_transfer,cvu,BANCO_DE_LA_NACION_ARG_MLA,SI,NO,,
2397665,MLA,2026-05-11,5,USER_REFUSES_TO_REFUND,322175825,151849051174,20000,bank_transfer,cvu,,SI,NO,,
2398055,MLA,2026-05-11,5,USER_REFUSES_TO_REFUND,449309068,158214974886,550000,bank_transfer,cvu,GALICIA_MLA,SI,NO,,
2398322,MLA,2026-05-11,5,USER_REFUSES_TO_REFUND,721173648,158337514766,1300000,bank_transfer,cvu,GALICIA_MLA,NO,NO,,
2406222,MLA,2026-05-16,5,NO_INDICATION_OF_FRAUD,1264015061,158509107783,499000,bank_transfer,cvu,,NO,NO,,
2406948,MLA,2026-05-16,5,NO_INDICATION_OF_FRAUD,191305937,157050282365,451000,bank_transfer,cvu,SUPERVIELLE_MLA,NO,NO,,
2406510,MLA,2026-05-16,5,USER_REFUSES_TO_REFUND,579076175,150955255466,120000,bank_transfer,cvu,,SI,NO,,
2406598,MLA,2026-05-16,5,NO_INDICATION_OF_FRAUD,261112629,159368996244,139200,bank_transfer,cvu,MACRO_MLA,NO,NO,,
2406812,MLA,2026-05-16,5,USER_REFUSES_TO_REFUND,674891390,159420556082,400000,bank_transfer,cvu,BBVA_MLA,NO,NO,,
2406484,MLA,2026-05-16,5,USER_REFUSES_TO_REFUND,750009468,152019945104,60000,bank_transfer,cvu,BANCO_DE_LA_NACION_ARG_MLA,NO,NO,,
2404617,MLA,2026-05-15,5,NO_INDICATION_OF_FRAUD,1207067355,158435691537,52425,bank_transfer,cvu,NARANJA_X_MLA,NO,NO,,
2404898,MLA,2026-05-15,5,NO_INDICATION_OF_FRAUD,1109120381,154584690565,47000,bank_transfer,cvu,MACRO_MLA,SI,SI,transferencia no autorizada,"```json
{
  ""es_denuncia_policial"": true,
  ""tipo_fraude"": ""transferencia no autorizada"",
  ""resumen"": ""La denunciante reporta que su ex empleadora utilizó su teléfono para abrir un homebanking mediante reconocimiento facial y posteriormente realizó una transferencia no autorizada de su cuenta."",
  ""montos"": [
    ""$47.000""
  ],
  ""instituciones"": [
    ""Policía de Salta"",
    ""Banco Macro""
  ]
}
```"
2405044,MLA,2026-05-15,5,NO_INDICATION_OF_FRAUD,534734846,158560204074,290000,bank_transfer,cvu,BANCO_DE_LA_NACION_ARG_MLA,SI,SI,vishing y fraude bancario,"```json
{
  ""es_denuncia_policial"": true,
  ""tipo_fraude"": ""vishing y fraude bancario"",
  ""resumen"": ""La denunciante fue engañada por teléfono tras publicar sobre una transferencia errónea en Facebook, siendo inducida a solicitar un préstamo y realizar varias transferencias a los estafadores."",
  ""montos"": [
    ""$290.000,00"",
    ""$5.250.000,00"",
    ""$999.999"",
    ""$600.000,00"",
    ""$400.000,00""
  ],
  ""instituciones"": [
    ""Banco Nación"",
    ""Mercado Pago"",
    ""Naranja X""
  ]
}
```"
2405094,MLA,2026-05-15,5,NO_INDICATION_OF_FRAUD,49291880,159160865766,500000,bank_transfer,cvu,SANTANDER_MLA,NO,NO,,
2405215,MLA,2026-05-15,5,NO_INDICATION_OF_FRAUD,677691018,159156896656,2500,bank_transfer,cvu,BANCO_DE_LA_NACION_ARG_MLA,NO,NO,,
2405282,MLA,2026-05-15,5,NO_INDICATION_OF_FRAUD,1064828983,158536141093,1496000,bank_transfer,cvu,BANCO_DE_LA_NACION_ARG_MLA,NO,NO,,
2405276,MLA,2026-05-15,5,NO_INDICATION_OF_FRAUD,324956883,159014264680,120000,bank_transfer,cvu,BANCO_DE_LA_NACION_ARG_MLA,NO,NO,,
2405190,MLA,2026-05-15,5,NO_INDICATION_OF_FRAUD,92403113,158573810417,180000,bank_transfer,cvu,BANCO_DE_LA_PROVINCIA_DE_BUENOS_AIRES_MLA,NO,NO,,
2405419,MLA,2026-05-15,5,NO_INDICATION_OF_FRAUD,1324683488,159451737308,120000,bank_transfer,cvu,SANTANDER_MLA,NO,NO,,
2405199,MLA,2026-05-15,5,NO_BALANCE,1540259306,158556673224,60000,bank_transfer,cvu,BANCO_DE_LA_NACION_ARG_MLA,NO,NO,,
2404593,MLA,2026-05-15,5,NO_INDICATION_OF_FRAUD,1801355204,158951479352,800000,bank_transfer,cvu,BANCO_DE_LA_NACION_ARG_MLA,NO,NO,,
2404694,MLA,2026-05-15,5,USER_REFUSES_TO_REFUND,1859684676,152010085492,140000,bank_transfer,cvu,,SI,NO,,
2404789,MLA,2026-05-15,5,USER_REFUSES_TO_REFUND,140765223,159086280848,160000,bank_transfer,cvu,GALICIA_MLA,NO,NO,,
2404705,MLA,2026-05-15,5,USER_REFUSES_TO_REFUND,1131206558,159252037896,80000,bank_transfer,cvu,BANCO_DE_LA_NACION_ARG_MLA,SI,NO,,
2404716,MLA,2026-05-15,5,USER_REFUSES_TO_REFUND,776965040,151068435322,9500,bank_transfer,cvu,,SI,NO,,
2405103,MLA,2026-05-15,5,USER_REFUSES_TO_REFUND,1793282306,159107598678,100000,bank_transfer,cvu,BANCO_DE_LA_NACION_ARG_MLA,SI,NO,,
2405160,MLA,2026-05-15,5,NO_BALANCE,3279686346,158459943615,986597,bank_transfer,cvu,BBVA_MLA,NO,NO,,
2405186,MLA,2026-05-15,5,NO_INDICATION_OF_FRAUD,1021318475,158248631970,6500,bank_transfer,cvu,BANCO_DE_LA_PROVINCIA_DE_BUENOS_AIRES_MLA,NO,NO,,
2405101,MLA,2026-05-15,5,USER_REFUSES_TO_REFUND,12808153,155772412297,7000,bank_transfer,cvu,UALA_MLA,NO,NO,,
2405109,MLA,2026-05-15,5,USER_REFUSES_TO_REFUND,1379246103,156857518009,112500,bank_transfer,cvu,UALA_MLA,NO,NO,,
2404886,MLA,2026-05-15,5,USER_REFUSES_TO_REFUND,216097439,158039075409,800000,bank_transfer,cvu,GALICIA_MLA,NO,NO,,
2405121,MLA,2026-05-15,5,USER_REFUSES_TO_REFUND,1229751154,159257604982,100000,bank_transfer,cvu,BANCO_DE_LA_NACION_ARG_MLA,SI,NO,,
2405306,MLA,2026-05-15,5,USER_REFUSES_TO_REFUND,608006997,158184633247,57600,bank_transfer,cvu,BBVA_MLA,NO,NO,,
2405134,MLA,2026-05-15,5,USER_REFUSES_TO_REFUND,505893824,151534513609,475200,bank_transfer,cvu,BANCO_DE_LA_NACION_ARG_MLA,SI,NO,,
2405223,MLA,2026-05-15,5,USER_REFUSES_TO_REFUND,1539535248,155465127773,75000,bank_transfer,cvu,UALA_MLA,NO,NO,,
2404257,MLA,2026-05-15,5,NO_INDICATION_OF_FRAUD,477046081,157831030213,83000,bank_transfer,cvu,CLARO_PAY_MLA,NO,NO,,
2414656,MLA,2026-05-21,5,NO_INDICATION_OF_FRAUD,1999096192,153383540093,5000,bank_transfer,cvu,MACRO_MLA,NO,NO,,
2414150,MLA,2026-05-21,5,USER_REFUSES_TO_REFUND,2952387666,159248509537,396059,bank_transfer,cvu,BANCO_DE_LA_NACION_ARG_MLA,SI,NO,,
2414077,MLA,2026-05-21,5,NO_INDICATION_OF_FRAUD,624021991,155184071951,4000,bank_transfer,cvu,MACRO_MLA,NO,NO,,
2413917,MLA,2026-05-21,5,NO_INDICATION_OF_FRAUD,3283285315,159232534293,147000,bank_transfer,cvu,SUPERVIELLE_MLA,NO,NO,,
2414926,MLA,2026-05-21,5,NO_INDICATION_OF_FRAUD,648279085,158066142919,1373000,bank_transfer,cvu,BANCO_CREDICOOP_MLA,NO,NO,,
2414855,MLA,2026-05-21,5,NO_INDICATION_OF_FRAUD,187384431,160176755188,74850,bank_transfer,cvu,BANCOR_MLA,NO,NO,,
2414821,MLA,2026-05-21,5,NO_INDICATION_OF_FRAUD,525119918,159016236042,94000,bank_transfer,cvu,UALA_MLA,NO,NO,,
2414699,MLA,2026-05-21,5,NO_INDICATION_OF_FRAUD,1748941610,158806571633,55000,bank_transfer,cvu,,SI,NO,,
2414615,MLA,2026-05-21,5,NO_INDICATION_OF_FRAUD,1156700329,160142773132,18500,bank_transfer,cvu,SANTANDER_MLA,NO,NO,,
2414605,MLA,2026-05-21,5,NO_INDICATION_OF_FRAUD,561107305,158221200258,120000,bank_transfer,cvu,SANTANDER_MLA,NO,NO,,
2413908,MLA,2026-05-21,5,NO_INDICATION_OF_FRAUD,1861227370,153948285392,900,bank_transfer,cvu,SUPERVIELLE_MLA,NO,NO,,
2413907,MLA,2026-05-21,5,NO_INDICATION_OF_FRAUD,327833453,153991529664,18000,bank_transfer,cvu,,NO,NO,,
2413903,MLA,2026-05-21,5,NO_INDICATION_OF_FRAUD,1368482618,146224041035,3000,bank_transfer,cvu,,NO,NO,,
2415070,MLA,2026-05-21,5,USER_REFUSES_TO_REFUND,336571341,158912122239,30500,bank_transfer,cvu,BRUBANK_MLA,NO,NO,,
2414747,MLA,2026-05-21,5,USER_REFUSES_TO_REFUND,1435391882,159698803376,60000,bank_transfer,cvu,,SI,NO,,
2414644,MLA,2026-05-21,5,USER_REFUSES_TO_REFUND,275765189,159437846940,100000,bank_transfer,cvu,BANCO_DE_LA_NACION_ARG_MLA,SI,NO,,
2413900,MLA,2026-05-21,5,NO_INDICATION_OF_FRAUD,553705345,144634015807,71300,bank_transfer,cvu,,NO,NO,,
2422622,MLA,2026-05-26,5,NO_BALANCE,2400276788,158884634538,686400,bank_transfer,cvu,BANCO_DE_LA_NACION_ARG_MLA,SI,SI,vishing / suplantación de identidad,"{
  ""es_denuncia_policial"": true,
  ""tipo_fraude"": ""vishing / suplantación de identidad"",
  ""resumen"": ""El denunciante recibió un llamado de una persona que se hizo pasar por su hija solicitando transferencias de dinero bajo la excusa de tener el teléfono roto."",
  ""montos"": [
    ""686.400"",
    ""900.000""
  ],
  ""instituciones"": [
    ""Banco Nación (BNA)""
  ]
}"
2422191,MLA,2026-05-26,5,NO_INDICATION_OF_FRAUD,1407476825,159655871493,421032,bank_transfer,cvu,SANTANDER_MLA,NO,NO,,
2422402,MLA,2026-05-26,5,NO_INDICATION_OF_FRAUD,3329388768,158711409019,100000,bank_transfer,cvu,MACRO_MLA,NO,NO,,
2422723,MLA,2026-05-26,5,NO_INDICATION_OF_FRAUD,509756096,160805819340,158000,bank_transfer,cvu,BANCO_DE_LA_PROVINCIA_DE_BUENOS_AIRES_MLA,NO,NO,,
2422135,MLA,2026-05-26,5,NO_INDICATION_OF_FRAUD,807324639,158584500965,4700,bank_transfer,cvu,BANCO_DE_LA_NACION_ARG_MLA,SI,SI,transferencias bancarias no autorizadas,"```json
{
  ""es_denuncia_policial"": true,
  ""tipo_fraude"": ""transferencias bancarias no autorizadas"",
  ""resumen"": ""El denunciante reporta múltiples transferencias bancarias no autorizadas desde su cuenta hacia terceros desconocidos."",
  ""montos"": [
    ""160.000"",
    ""2.000"",
    ""40.000"",
    ""4.700"",
    ""3.000""
  ],
  ""instituciones"": [
    ""Banco Nación""
  ]
}
```"
2422383,MLA,2026-05-26,5,NO_INDICATION_OF_FRAUD,1307835239,159929146413,1,bank_transfer,cvu,BANCOR_MLA,NO,NO,,
2422677,MLA,2026-05-26,5,NO_INDICATION_OF_FRAUD,208868683,159970588241,485113,bank_transfer,cvu,MACRO_MLA,NO,NO,,
2421667,MLA,2026-05-26,5,NO_INDICATION_OF_FRAUD,216318949,160173323827,1500000,bank_transfer,cvu,GALICIA_MLA,NO,NO,,
2422701,MLA,2026-05-26,5,NO_INDICATION_OF_FRAUD,698616749,159166308640,183000,bank_transfer,cvu,SANTANDER_MLA,NO,NO,,
2422841,MLA,2026-05-26,5,NO_INDICATION_OF_FRAUD,1659304712,155259065377,5000,bank_transfer,cvu,CLARO_PAY_MLA,NO,NO,,
2422011,MLA,2026-05-26,5,USER_REFUSES_TO_REFUND,1179725998,158625882453,60000,bank_transfer,cvu,BANCO_DE_LA_NACION_ARG_MLA,SI,NO,,
2422875,MLA,2026-05-26,5,USER_REFUSES_TO_REFUND,1753587623,159623701032,12000,bank_transfer,cvu,WILOBANK_MLA,NO,NO,,
2422881,MLA,2026-05-26,5,USER_REFUSES_TO_REFUND,1384240053,157774096385,20000,bank_transfer,cvu,UALA_MLA,NO,NO,,
2422886,MLA,2026-05-26,5,NO_INDICATION_OF_FRAUD,1940963227,158638564916,10000,bank_transfer,cvu,WILOBANK_MLA,NO,NO,,
2422877,MLA,2026-05-26,5,USER_REFUSES_TO_REFUND,157967975,159982034321,50000,bank_transfer,cvu,WILOBANK_MLA,NO,NO,,
2422888,MLA,2026-05-26,5,USER_REFUSES_TO_REFUND,1253291210,158890158849,192400,bank_transfer,cvu,UALA_MLA,NO,NO,,
2422891,MLA,2026-05-26,5,USER_REFUSES_TO_REFUND,788505970,159798833232,30000,bank_transfer,cvu,WILOBANK_MLA,NO,NO,,
2422901,MLA,2026-05-26,5,USER_REFUSES_TO_REFUND,1380845878,159606210730,100000,bank_transfer,cvu,UALA_MLA,NO,NO,,
2422904,MLA,2026-05-26,5,USER_REFUSES_TO_REFUND,414771096,158095084515,20000,bank_transfer,cvu,UALA_MLA,NO,NO,,
2422136,MLA,2026-05-26,5,NO_INDICATION_OF_FRAUD,1400159898,159386057264,2000,bank_transfer,cvu,BANCO_DE_LA_NACION_ARG_MLA,SI,SI,transferencias no autorizadas,"{
  ""es_denuncia_policial"": true,
  ""tipo_fraude"": ""transferencias no autorizadas"",
  ""resumen"": ""El denunciante reporta múltiples transferencias de dinero no reconocidas desde su cuenta bancaria hacia cuentas de terceros."",
  ""montos"": [
    ""160.000"",
    ""2000"",
    ""40.000"",
    ""4700"",
    ""3000""
  ],
  ""instituciones"": [
    ""Banco Nación""
  ]
}"
2422872,MLA,2026-05-26,5,USER_REFUSES_TO_REFUND,1087244146,158733614451,14500,bank_transfer,cvu,WILOBANK_MLA,NO,NO,,
2422903,MLA,2026-05-26,5,USER_REFUSES_TO_REFUND,1188586080,157929389710,30000,bank_transfer,cvu,WILOBANK_MLA,NO,NO,,
2422874,MLA,2026-05-26,5,USER_REFUSES_TO_REFUND,98366029,159124711691,365488.05,bank_transfer,cvu,WILOBANK_MLA,NO,NO,,
2422850,MLA,2026-05-26,5,NO_INDICATION_OF_FRAUD,2201245102,159940258789,100000,bank_transfer,cvu,CLARO_PAY_MLA,NO,NO,,
2422705,MLA,2026-05-26,5,NO_INDICATION_OF_FRAUD,2433376,159919707517,45000,bank_transfer,cvu,SANTANDER_MLA,NO,NO,,
2422386,MLA,2026-05-26,5,NO_INDICATION_OF_FRAUD,1335411098,160778956126,5000,bank_transfer,cvu,BANCOR_MLA,NO,NO,,
2422029,MLA,2026-05-26,5,NO_INDICATION_OF_FRAUD,1478082903,160032946987,193270,bank_transfer,cvu,NARANJA_X_MLA,NO,NO,,
2422703,MLA,2026-05-26,5,NO_INDICATION_OF_FRAUD,131340451,160614246946,308552,bank_transfer,cvu,SANTANDER_MLA,NO,NO,,
2422839,MLA,2026-05-26,5,NO_INDICATION_OF_FRAUD,804434354,156016599636,5300,bank_transfer,cvu,CLARO_PAY_MLA,NO,NO,,
2422186,MLA,2026-05-26,5,USER_REFUSES_TO_REFUND,1002752795,160650877482,260000,bank_transfer,cvu,BANCO_DE_CORRIENTES_MLA,SI,NO,,
2422361,MLA,2026-05-26,5,USER_REFUSES_TO_REFUND,194019661,159445356823,1500000,bank_transfer,cvu,BANCO_DE_LA_NACION_ARG_MLA,SI,NO,,
2422461,MLA,2026-05-26,5,USER_REFUSES_TO_REFUND,1224091999,160385491754,115000,bank_transfer,cvu,BANCO_DE_LA_NACION_ARG_MLA,NO,NO,,
2422550,MLA,2026-05-26,5,,1164334240,159568292487,250000,bank_transfer,cvu,BANCO_DE_LA_NACION_ARG_MLA,NO,NO,,
2422016,MLA,2026-05-26,5,USER_REFUSES_TO_REFUND,639984570,153246996589,550708,bank_transfer,cvu,,NO,NO,,
2422065,MLA,2026-05-26,5,USER_REFUSES_TO_REFUND,1657348535,160503070206,280000,bank_transfer,cvu,BANCO_DE_LA_NACION_ARG_MLA,SI,NO,,
2422435,MLA,2026-05-26,5,USER_REFUSES_TO_REFUND,27808269,153433358865,85000,bank_transfer,cvu,BANCO_DE_LA_NACION_ARG_MLA,SI,NO,,
2422067,MLA,2026-05-26,5,USER_REFUSES_TO_REFUND,729267611,139905173583,800000,bank_transfer,cvu,,SI,NO,,
2410711,MLA,2026-05-19,5,,224847374,150062061897,7000000,bank_transfer,cvu,,SI,NO,,
2411194,MLA,2026-05-19,5,,31576187,158393953726,500000,bank_transfer,cvu,GALICIA_MLA,SI,NO,,
2410577,MLA,2026-05-19,5,,1109779428,159039633214,28000,bank_transfer,cvu,BANCO_DE_LA_NACION_ARG_MLA,SI,NO,,
